INDEX,SYNONYMS,SMILES
1095,molecule1095,C(#Cc1ccccc1)C(C#Cc1ccccc1)=C1c2ccccc2-c2ccccc21
1096,molecule1096,ON=C1CCCCC1
1097,molecule1097,O=C1c2ccc3c4c(ccc(c24)C(=O)N1CCOCCO)C(=O)N(CCOCCO)C3=O
1098,molecule1098,N#CCCCNC(=O)C(=O)NCCCC#N
1099,molecule1099,Oc1ccc(C(c2ccccc2O)c2ccccc2O)cc1
1100,molecule1100,c1c[nH]cn1
1101,molecule1101,Cc1cc(C)n(Cc2ccc(Cn3nc(C)cc3C)cc2)n1
1102,molecule1102,N#CC(=NO)c1ccc(Br)cc1
1103,molecule1103,CC(=NO)c1ccc(Br)cc1
1104,molecule1104,CC(C)(c1ccc(O)cc1)c1ccc(C(C)(c2ccc(O)cc2)c2ccc(O)cc2)cc1
1105,molecule1105,O=C(O)c1ccc(Oc2ccc(C(=O)O)cc2)cc1
1106,molecule1106,Nc1ccccn1
1107,molecule1107,O=c1c2cccc3cccc(c32)c2nc3ccccc3n12
1108,molecule1108,O=c1c2cccc3cccc(c32)c2nc3ncccc3n12
1109,molecule1109,C(#Cc1c2ccccc2c(C#Cc2ccncc2)c2ccccc12)c1ccncc1
1110,molecule1110,O=C(O)c1ccc(-c2ccc(C(=O)O)cc2)cc1
1111,molecule1111,c1nc[nH]n1
1112,molecule1112,O=C(O)c1ccccc1F
1113,molecule1113,O=C(O)c1cc(-c2ccccc2)c(C(=O)O)c(-c2ccccc2)c1
1114,molecule1114,Cc1cc(-c2cccnc2)nc(N)n1
1115,molecule1115,COc1ccc(-c2cc(C)nc(N)n2)cn1
1116,molecule1116,Cc1ccc(C)nc1
1117,molecule1117,Cc1ccncc1C
1118,molecule1118,Cc1cccnc1C
1119,molecule1119,Oc1ccc(C23CC4CC(C2)CC(c2ccc(O)cc2)(C4)C3)cc1
1120,molecule1120,O=c1n(-c2ccccc2)c(=O)n(-c2ccccc2)c(=O)n1-c1ccccc1
1121,molecule1121,O=C(O)c1cc(O)c(Br)c(O)c1
1122,molecule1122,O=C(O)CNC(=O)Cn1cc(F)c(=O)[nH]c1=O
1123,molecule1123,N#Cc1ccc(C(=O)O)cc1
1124,molecule1124,c1ccc2ncccc2c1
1125,molecule1125,CC(=O)Nc1cccc(NC(C)=O)n1
1126,molecule1126,O=C1C(=O)c2cccnc2-c2ncccc21
1127,molecule1127,O=C(O)COc1ccc(OCC(=O)O)cc1
1128,molecule1128,CC(=O)Oc1cc(OC(C)=O)c2ccc3c(OC(C)=O)cc(OC(C)=O)c4ccc1c2c43
1129,molecule1129,Cc1cc(=O)[nH]c(=O)n1C
1130,molecule1130,CCCCCCO
1131,molecule1131,CCCCCCCCCCCCCc1cc(=O)[nH]c(=O)n1C
1132,molecule1132,c1ccc(N2CCNCC2)cc1
1133,molecule1133,N#Cc1cccc(O)c1
1134,molecule1134,Fc1c(F)c(F)c(I)c(F)c1F
1135,Doxofylline£¨¶àË÷²è¼î£©,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O
1136,molecule1136,CC(=O)NCc1ccncc1
1137,molecule1137,Cc1nc(C)nc(N)n1
1138,molecule1138,c1cc(N2CCN(c3ccncc3)CC2)ccn1
1139,molecule1139,Cc1cc(C)c(NC(=O)C(=O)Nc2c(C)cc(C)cc2C)c(C)c1
1140,molecule1140,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1
1141,molecule1141,O=C(O)c1ccc(OCCOc2ccc(C(=O)O)cc2)cc1
1142,molecule1142,Cc1cccc(=O)[nH]1
1143,molecule1143,Fc1c(F)c(I)c(F)c(I)c1F
1144,molecule1144,Cc1ccc(C=Cc2ccncc2)cc1
1145,molecule1145,O=c1n(-c2cccc(Cl)c2)c(=O)n(-c2cccc(Cl)c2)c(=O)n1-c1cccc(Cl)c1
1146,molecule1146,CNc1ccccc1
1147,molecule1147,O=C(OC(=Cc1nc2ccccc2s1)c1ccccc1)c1ccccc1
1148,molecule1148,c1ccc2c(c1)ncn2Cc1ccc(Cn2cccn2)cc1
1149,molecule1149,Cc1cc2ncn(Cc3ccncc3)c2cc1C
1150,molecule1150,Cn1c(-c2ccncc2)nc2ccccc21
1151,molecule1151,CCOC(=O)C(C(=O)N(C(=O)OCC)c1ccccc1)c1ccccc1
1152,molecule1152,Fc1c(I)c(F)c(I)c(F)c1I
1153,molecule1153,CCOc1ccccc1-c1n[nH]c(=S)n1N
1154,molecule1154,COc1ccc(C(C)(C)C(=O)C(C)(C)c2ccc(O)cc2)cc1
1155,molecule1155,CC(C)(C(=O)C(C)(C)c1ccc(O)cc1)c1ccc(O)cc1
1156,molecule1156,C1CSCCN1
1157,molecule1157,N#CCCCCNC(=O)C(=O)NCCCCC#N
1158,molecule1158,Cc1cc(C)c(C(=O)O)c(C)c1CCCc1c(C)cc(C)c(C(=O)O)c1C
1159,molecule1159,COc1ccc(C=Cc2ccncc2)cc1
1160,molecule1160,CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)ncn3)cccc2s1
1161,molecule1161,O=C(O)c1ccc2cc(O)ccc2c1
1162,molecule1162,Cc1cc(C)n(-c2ccc(Cl)c(C(=O)O)n2)n1
1163,molecule1163,O=C(O)c1ccc(C(=O)O)c(Br)c1
1164,molecule1164,O=C(O)C1C2CCC(O2)C1C(=O)O
1165,molecule1165,CCOC(=O)c1cc2c(ccc3ccccc32)oc1=O
1166,molecule1166,O=C(O)c1ccc(Br)c2ccccc12
1167,molecule1167,Nc1nc(N)nc(N2CCCCC2)n1
1168,molecule1168,CC(Oc1ccccc1Br)C(=O)O
1169,molecule1169,Cc1ccccc1OC(C)C(=O)O
1170,molecule1170,c1cnc2c(c1)c1nc3c(nc1c1cccnc12)CCCC3
1171,molecule1171,Cc1cc(-c2ccccc2)nc(N)n1
1172,molecule1172,Cc1nc2ccccc2n1CCCCn1c(C)nc2ccccc21
1173,molecule1173,CC(C)(C)c1cc(C(=O)O)cc(C(=O)O)c1
1174,molecule1174,COc1cncc(C#Cc2cccnc2)c1
1175,molecule1175,CCCCCCOc1ccc(C=Cc2ccncc2)cc1
1176,molecule1176,CC=CC=CC(=O)O
1177,molecule1177,CCOc1ccc(C(=O)O)cc1
1178,molecule1178,CCn1c2ccccc2c2cc(-c3ccc4c(c3)c3ccccc3n4CC)ccc21
1179,molecule1179,c1cnc2c(c1)ccc1ncccc12
1180,molecule1180,O=C(O)c1ccccc1N=Nc1ccc(O)cc1
1181,molecule1181,O=Cc1ccc(O)cc1O
1182,molecule1182,O=C1c2ccc3c4c(ccc(c24)C(=O)N1c1ccncc1)C(=O)N(c1ccncc1)C3=O
1183,molecule1183,O=C(O)C(O)c1ccc(Cl)cc1
1184,molecule1184,O=C(O)C(CO)c1ccccc1
1185,molecule1185,Cc1cc(-c2ccncc2)nc(N)n1
1186,molecule1186,COc1cncc(C#Cc2cc(C)nc(N)n2)c1
1187,molecule1187,O=C(NCCCCCCNC(=O)c1ccncc1)c1ccncc1
1188,molecule1188,O=C(O)c1cccc(C(=O)O)c1-c1c(C(=O)O)cccc1C(=O)O
1189,molecule1189,Fc1ccccc1I
1190,molecule1190,Fc1ccc(I)cc1
1191,molecule1191,Fc1ccc(I)c(F)c1
1192,molecule1192,Fc1ccc(F)c(I)c1
1193,molecule1193,Fc1ccc(I)c(F)c1F
1194,molecule1194,Fc1ccc(F)c(I)c1F
1195,molecule1195,Fc1cc(F)c(F)c(I)c1F
1196,molecule1196,Cc1ccc2nc(N)sc2c1
1197,molecule1197,Cc1cc[nH]c(=O)c1
1198,molecule1198,O=C1CCC(C(=O)O)N1
1199,molecule1199,CC(C)(C)[PH](=O)c1ccccc1
1200,molecule1200,Nc1ncc(-c2ccccc2)cn1
1201,molecule1201,Nc1ncc(-c2ccc3ccccc3c2)cn1
1202,molecule1202,C(=Cc1ccc2cc(C=Cc3ccncc3)ccc2c1)c1ccncc1
1203,molecule1203,Oc1ccc(Br)c(O)c1
1204,molecule1204,COc1ccncc1
1205,molecule1205,N#Cc1cc(O)cc(O)c1
1206,molecule1206,Fc1c(F)c(F)c(C#CC#CC#Cc2ccccc2)c(F)c1F
1207,molecule1207,O=[N+]([O-])c1cc2cccnc2c2ncccc12
1208,molecule1208,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O
1209,molecule1209,CCCCCC(N)=O
1210,molecule1210,CCC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)ncn3)cccc2s1
1211,molecule1211,N#Cc1ccccc1C#N
1212,molecule1212,O=C(O)c1ccc(C(c2ccc(C(=O)O)cc2)(c2ccc(C(=O)O)cc2)c2ccc(C(=O)O)cc2)cc1
1213,molecule1213,Cc1ccc2c(-c3c(O)ccc4cc(C)ccc34)c(O)ccc2c1
1214,molecule1214,N#CC(=NO)c1ccccc1F
1215,molecule1215,N#CC(=NO)c1cccc(Cl)c1
1216,molecule1216,Cc1ccccc1O
1217,molecule1217,CNC(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
1218,molecule1218,CC1(C)C(=O)NC(=O)C1(C)C
1219,molecule1219,c1ccc(C2=NSS[N]2)cc1
1220,molecule1220,Cn1nnc(N)n1
1221,molecule1221,O=C1CCCN1
1222,molecule1222,CCOC(=S)Nc1ccc([N+](=O)[O-])cc1
1223,molecule1223,CC1(C)CC(C)(c2ccc(O)cc2)c2ccccc2O1
1224,molecule1224,O=[N+]([O-])c1cc(I)cc([N+](=O)[O-])c1
1225,molecule1225,COc1ccc(CCNC(=O)COc2cccc3cccnc23)cc1
1226,molecule1226,c1ccc2c(-c3c4ccccc4cc4ccccc34)c3ccccc3cc2c1
1227,molecule1227,Cc1cn2c(n1)sc1ccccc12
1228,molecule1228,CCc1ccc(C(=O)O)cc1
1229,molecule1229,C1CCNC1
1230,molecule1230,Fc1c(F)c(F)c(I(F)F)c(F)c1F
1231,molecule1231,N#CI(C#N)c1ccc(F)cc1
1232,molecule1232,CN(C)C(=N)N(C)C
1233,molecule1233,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
1234,molecule1234,Oc1c(Cl)c(Cl)c(O)c(Cl)c1Cl
1235,molecule1235,O=C(O)c1cncc(C(=O)O)c1
1236,molecule1236,Nc1ccc(Br)cn1
1237,molecule1237,COC(OC)c1cnc2c(=O)[nH]c(NC(=O)C(C)(C)C)nc2n1
1238,molecule1238,CCC(C)=NNC(=O)c1ccncc1
1239,molecule1239,Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1
1240,molecule1240,COc1ccc2ccc(O)c(C(=Nc3ccccc3)c3ccc(Cl)cc3)c2c1
1241,molecule1241,O=c1c2ccccc2nc(Nc2ccccc2)n1-c1ccccc1O
1242,molecule1242,CCC(=O)Nc1ccc(Br)cn1
1243,molecule1243,CC(=O)Nc1ccc(Br)cn1
1244,molecule1244,O=C1NC(=O)C(=NO)C(=O)N1
1245,molecule1245,CC(NC1CCCCC1NC(C)=C1C(=O)c2ccccc2C1=O)=C1C(=O)c2ccccc2C1=O
1246,molecule1246,S=c1[nH]c2ccccc2[nH]1
1247,molecule1247,CCN(C=O)CC
1248,molecule1248,Fc1c(F)c(C=Cc2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I
1249,molecule1249,N#Cc1c(Nc2ccccc2)c(C=O)c[nH]c1=O
1250,molecule1250,Fc1c(I)cc(I)c(F)c1F
1251,molecule1251,O=Cc1ccccc1O
1252,molecule1252,CC1(C)C2CC3SC4=C(SC(=C5SC6=C(SCCS6)S5)S4)SC3C1C2
1253,molecule1253,CC1(C)C2CC3=C(SC4=C(S3)SC(=C3SC5=C(SCCS5)S3)S4)C1C2
1254,molecule1254,CCCCCCCCCCOc1ccc(C=Cc2ccncc2)cc1
1255,molecule1255,CCCCCCOc1c(F)c(F)c(I)c(F)c1F
1256,molecule1256,Cc1cc(C)nc(NCc2cccc(CNc3nc(C)cc(C)n3)c2)n1
1257,molecule1257,Cc1ccn(C)c(=O)c1
1258,molecule1258,N#CC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)C(=O)O
1259,molecule1259,Brc1c2ccccc2cc2ccccc12
1260,molecule1260,NC(=S)c1ccccc1
1261,molecule1261,CCN(CC)CC
1262,Stanozolol£¨Ë¾Ì¹ßò´¼£©,CC12Cc3cn[nH]c3CC1CCC1C2CCC2(C)C1CCC2(C)O
1263,molecule1263,CN(C(=O)N(C)c1ccc(C(=O)O)cc1)c1ccc(C(=O)O)cc1
1264,molecule1264,COc1cc(C=CC(=O)C=C(O)C=Cc2ccc(O)c(OC)c2)ccc1O
1265,molecule1265,CC(=CC=C(C)C(=O)O)C(=O)O
1266,molecule1266,c1ccc2scnc2c1
1267,molecule1267,O=C(O)C=Cc1ccsc1
1268,molecule1268,c1ccc2cnncc2c1
1269,Thiophanate£¨¼×»ùÁò¾úÁé£©,CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC
1270,molecule1270,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC
1271,molecule1271,O=C(O)c1c(F)c(F)c(I)c(F)c1F
1272,molecule1272,O=C(O)c1c(F)c(F)c(Br)c(F)c1F
1273,molecule1273,Nc1ncc(Br)nc1Br
1274,molecule1274,COC(=O)NNC(=O)OC
1275,molecule1275,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2ccccc21
1276,molecule1276,Cc1cc(C)nc(-c2nc(C)cc(C)n2)n1
1277,molecule1277,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)O)cc2)cc1
1278,molecule1278,O=C(O)c1cc(N=Nc2ccccc2)ccc1O
1279,molecule1279,O=C1c2ccccc2-c2ccccc21
1280,molecule1280,N#Cc1ccc(C=Cc2ccc(C=Cc3ccc(C#N)cc3)cc2)cc1
1281,molecule1281,Oc1ccccc1C=Nc1nc2ccccc2s1
1282,molecule1282,O=C1CCC(=O)N1Br
1283,molecule1283,O=C1CCC(=O)N1I
1284,molecule1284,CN(C)c1ccc(C=Nc2ccccc2O)cc1
1285,molecule1285,Oc1cc(O)cc(I)c1
1286,molecule1286,Oc1cc(O)c(I)cc1I
1287,molecule1287,O=c1ccc(Cl)c[nH]1
1288,molecule1288,CC1=C(SCC(=O)O)C(=O)c2ccccc2C1=O
1289,molecule1289,O=C(O)CSC1=C(SCC(=O)O)C(=O)c2ccccc2C1=O
1290,Pterostilbene£¨×ÏÌ´ÜÎ£©,COc1cc(C=Cc2ccc(O)cc2)cc(OC)c1
1291,molecule1291,CCN(C(=O)N(CC)c1ccc(C(=O)O)cc1)c1ccc(C(=O)O)cc1
1292,molecule1292,COC(=O)C1C2C=CC(O2)C1C(=O)O
1293,molecule1293,CNC(=O)N(C)C
1294,molecule1294,CC(N)c1cccc2ccccc12
1295,molecule1295,CC(C)CC(C)N
1296,molecule1296,NC(CO)c1ccccc1
1297,molecule1297,Cc1c(O)cccc1O
1298,molecule1298,CC(C)=NNC(=O)c1cccnc1
1299,molecule1299,CC(C)(Oc1ccc(Cl)cc1)C(=O)O
1300,molecule1300,CCCOC(=O)c1c2ccccc2cc2ccccc12
1301,molecule1301,CC1(C)CCCC(C)(C)N1O
1302,molecule1302,CCCCCCCCC(=O)O
1303,molecule1303,COc1ccc2nc(N)sc2c1
1304,molecule1304,CC(CC(=O)O)c1ccccc1
1305,molecule1305,Cc1ccccc1C(C)CC(=O)O
1306,molecule1306,Nc1nc(N)nc(-c2ccc(-c3ccncc3)cc2)n1
1307,molecule1307,CCCCCCCC(=O)O
1308,molecule1308,Nc1nc(N)nc(-c2cccnc2)n1
1309,molecule1309,COc1ccc(C=O)cc1
1310,molecule1310,CC1=C(Sc2ccccc2C)C(=O)CCC1
1311,molecule1311,c1ccc2[nH]nnc2c1
1312,molecule1312,O=C(O)C1CC1
1313,molecule1313,O=C(O)C1CCCC1
1314,molecule1314,Nc1nc2ccc(Br)cc2s1
1315,molecule1315,CN1[N]C(c2ccccn2)=NN(C)C1=S
1316,molecule1316,c1ccc(-c2nc(-c3ccccn3)nc(-c3ccccn3)n2)nc1
1317,molecule1317,Cc1ccc(S(N)(=O)=O)cc1
1318,molecule1318,O=C(NCc1cccnc1)C(=O)NCc1cccnc1
1319,molecule1319,c1cn(Cn2ccnc2)cn1
1320,molecule1320,COC(=O)c1ccc(C=Cc2ccncc2)cc1
1321,molecule1321,Oc1cc(O)cc(F)c1
1322,molecule1322,COc1ccc(C2=NN(C(C)=O)C(c3c4ccccc4cc4ccccc34)C2)cc1
1323,molecule1323,Cc1cc(C(c2ccc(N(C)C)cc2)c2cc(C)c(O)c(C)c2)cc(C)c1O
1324,molecule1324,IC1=CSC(=C2SC3=C(SCCS3)S2)S1
1325,molecule1325,CC1=C(Sc2ccccc2C(=O)O)C(=O)c2ccccc2C1=O
1326,molecule1326,O=C(O)c1ccc(N2C(=O)c3cccc4cccc(c34)C2=O)c(O)c1
1327,molecule1327,COc1ccccc1C(=O)O
1328,molecule1328,O=C1CCCCN1
1329,molecule1329,CP(=O)(c1ccccc1)c1ccccc1
1330,molecule1330,O=C(O)c1ccc(N=Cc2ccccc2O)cc1
1331,molecule1331,O=C(O)c1cccc(N=Cc2ccccc2O)c1
1332,molecule1332,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N
1333,molecule1333,COc1nc(OC)nc(OC)n1
1334,molecule1334,O=S(CCc1ccccc1)CCc1ccccc1
1335,molecule1335,Cc1n[nH]c(C)c1Br
1336,molecule1336,BrC(Br)Br
1337,molecule1337,C=Cc1ccc(OC)cc1
1338,molecule1338,CN(C)c1ccc(N=Nc2ccc(O)cc2)cc1
1339,molecule1339,O=[N+]([O-])N=c1[nH]nn[nH]1
1340,molecule1340,Oc1cc(F)cc(F)c1
1341,molecule1341,Oc1ccc(F)cc1
1342,molecule1342,Oc1cc(F)c(F)c(F)c1
1343,molecule1343,Oc1cccc(F)c1F
1344,molecule1344,Oc1c(F)ccc(F)c1F
1345,molecule1345,Oc1cccc(F)c1
1346,molecule1346,COC(=O)C(=NNc1ccc(C(N)=O)cc1)C(C)=O
1347,molecule1347,Nc1cnccn1
1348,molecule1348,O=c1[nH]cnc2ccccc12
1349,molecule1349,O=C(O)c1ccc(C(O)c2ccc(C(=O)O)cc2)cc1
1350,molecule1350,O=C(O)c1ccc(Br)cc1
1351,molecule1351,OCC1=CSC(=C2SC=C(CO)S2)S1
1352,molecule1352,O=c1c2cc3c(=O)n(CCOCCO)c(=O)c3cc2c(=O)n1CCOCCO
1353,molecule1353,Nc1cccc2cccc(N)c12
1354,molecule1354,Oc1cc(O)c(Cl)cc1Cl
1355,molecule1355,c1ccc(-c2ccc(-c3ccccn3)s2)nc1
1356,molecule1356,O=[N+]([O-])c1cccc([N+](=O)[O-])c1
1357,molecule1357,CN(C(=O)N(C)c1cccc(C(=O)O)c1)c1cccc(C(=O)O)c1
1358,molecule1358,c1cc(-c2ccc(-c3ccncc3)cc2)ccn1
1359,molecule1359,c1cc(-c2ccc3cc4cc(-c5ccncc5)ccc4cc3c2)ccn1
1360,molecule1360,Cc1cc2ncn(Cc3ccc(Br)cc3)c2cc1C
1361,molecule1361,IC#Cc1ccc(C#CI)cc1
1362,molecule1362,O=C(Nc1c(F)c(F)c(Br)c(F)c1F)c1c(F)c(F)c(I)c(F)c1F
1363,molecule1363,c1cc(N2CCCC2)ccn1
1364,molecule1364,Fc1c(F)c(-c2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1Br
1365,molecule1365,Oc1ccc(C23CC4CC(C2)CC(c2ccc(O)c(Br)c2)(C4)C3)cc1Br
1366,molecule1366,Oc1ccc(C23CC4CC(C2)CC(c2ccc(O)c(Cl)c2)(C4)C3)cc1Cl
1367,molecule1367,Cc1cccc2sc(N)nc12
1368,molecule1368,Cc1c2ccccc2cc2ccccc12
1369,molecule1369,Cc1cc2ncn(Cc3cccnc3)c2cc1C
1370,molecule1370,NC(=O)c1ccc(Br)cc1
1371,molecule1371,CC1(C)CC(OC(=O)c2ccccc2)CC(C)(C)N1[O]
1372,molecule1372,CC(=O)Nc1ccc2c(C)cc(C(Br)Br)nc2n1
1373,molecule1373,CCCSC1=C(SCCC)SC(=C2Sc3cc4nc(C)[nH]c4cc3S2)S1
1374,molecule1374,c1ccc2c(c1)[nH]c1c2ccc2c3ccccc3[nH]c21
1375,molecule1375,OC1(C#CC#CC2(O)CCCCC2)CCCCC1
1376,molecule1376,N#Cc1nc2[nH]c(=O)[nH]c(=O)c2nc1C#N
1377,molecule1377,O=C(O)c1ccccc1Nc1ccccc1
1378,molecule1378,COc1ccc(C2=NN(C(C)=O)C(c3ccc4ccc5cccc6ccc3c4c56)C2)cc1
1379,molecule1379,IC1=C(I)SC(=C2SC3=C(SCCS3)S2)S1
1380,molecule1380,CCCCCCCCCCc1ccc2c(c1)sc1c3ccc(CCCCCCCCCC)cc3sc21
1381,molecule1381,Oc1ccc2ccccc2c1
1382,molecule1382,CCOC(=O)c1cc(-c2ccccc2)c(C(=O)OCC)c(Cc2ccccc2)n1
1383,molecule1383,Cc1cccc(=O)n1C
1384,molecule1384,c1cncc(-c2cc(-c3cccnc3)c(-c3cccnc3)cc2-c2cccnc2)c1
1385,molecule1385,N#CC(=Cc1ccc(C=C(C#N)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
1386,molecule1386,c1cnc2[nH]cnc2c1
1387,molecule1387,c1cnc2nc[nH]c2c1
1388,molecule1388,NC(=S)Nc1ccc(F)cc1
1389,molecule1389,Brc1c2ccccc2c(-c2ccccc2)c2ccccc12
1390,molecule1390,Nc1nnc(-c2ccc(Br)cc2)s1
1391,molecule1391,Fc1cc(I)c(F)c(F)c1F
1392,molecule1392,CC1CCC2(O)C(C)(C)C3CCC2(C)C1C3
1393,molecule1393,O=[N+]([O-])c1c(Br)c([N+](=O)[O-])c(Br)c([N+](=O)[O-])c1Br
1394,molecule1394,O=[N+]([O-])c1c(Cl)c([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1Cl
1395,molecule1395,O=C(O)C1CCC(CN2C(=O)c3ccccc3C2=O)CC1
1396,molecule1396,Fc1nc(F)c(F)c(C2=NSS[N]2)c1F
1397,molecule1397,Cc1cccnc1
1398,molecule1398,CC(=O)Nc1ccccc1
1399,molecule1399,O=C(c1ccncc1)N1CCC(CCCC2CCN(C(=O)c3ccncc3)CC2)CC1
1400,molecule1400,O=C(NCCCCCCCCNC(=O)c1ccncc1)c1ccncc1
1401,molecule1401,O=C(NCCCCCCNC(=O)c1cccnc1)c1cccnc1
1402,Sildenafil£¨Î÷µØÄÇ·Ç£©,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12
1403,molecule1403,CC1CCCC(=O)C1
1404,molecule1404,OC(C(O)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1
1405,molecule1405,c1coc(-c2cc3cc4cc(-c5ccco5)[nH]c4nc3[nH]2)c1
1406,molecule1406,c1cc(Cn2ccnc2-c2nccn2Cc2ccncc2)ccn1
1407,molecule1407,c1cncc(Cn2ccnc2-c2nccn2Cc2cccnc2)c1
1408,molecule1408,c1ccc(Cn2ccnc2-c2nccn2Cc2ccccn2)nc1
1409,molecule1409,CC(C)OP(=S)(NC(=S)Nc1cccc(N=Cc2ccccc2O)n1)OC(C)C
1410,molecule1410,Fc1c(F)c(N=Nc2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I
1411,molecule1411,Cc1c(=O)[nH]c(=O)n2c1ncn2C
1412,molecule1412,C1CSCCS1
1413,molecule1413,Oc1c(F)c(F)c(I)c(F)c1F
1414,molecule1414,CCOC(=O)CCN(C(=O)c1ccc2c(c1)nc(CNc1ccc(C#N)cc1)n2C)c1ccccn1
1415,molecule1415,Nc1cccc(F)c1
1416,molecule1416,Nc1ccccc1F
1417,molecule1417,Cc1cccc(O)c1
1418,molecule1418,NC(=O)c1ccc(N)cc1
1419,molecule1419,CC1=C(C)N([O])C(C)=C(C)N1[O]
1420,molecule1420,O=C1C(Cl)=C(Cl)C(=O)C(Br)=C1Cl
1421,molecule1421,Fc1cc(F)cc(C#CI)c1
1422,molecule1422,Fc1ccc(C#CI)cc1
1423,molecule1423,IC#Cc1ccccc1C#CI
1424,molecule1424,O=C(O)Cc1ccccc1C(=O)O
1425,molecule1425,O=S(=O)(O)C(F)(F)F
1426,molecule1426,O=C(O)c1[c]cc(F)cc1F
1427,molecule1427,O=C(O)c1cc(F)ccc1F
1428,molecule1428,O=C(O)c1c[c]c(F)c(F)c1
1429,molecule1429,CC(C)(c1ccc(O)cc1)c1ccc(C(C)(C)c2ccc(O)cc2)cc1
1430,molecule1430,O=c1cc[nH]cc1
1431,molecule1431,CC1CC(C)SC2=C(SC(=C3SC4=C(S3)SC(C)CC(C)S4)S2)S1
1432,molecule1432,CC1CC(C)SC2=C(SC(=C3SC4=C(SCCS4)S3)S2)S1
1433,molecule1433,OCCOCCNc1cccc2c(NCCOCCO)cccc12
1434,molecule1434,O=c1[nH]c(=O)c2c(Cl)c3c(=O)[nH]c(=O)c3c(Cl)c12
1435,molecule1435,Oc1c(O)c(Br)c(Br)c(Br)c1Br
1436,molecule1436,Cc1nc(N)nc(N)n1
1437,molecule1437,C(=Cc1ccsc1)c1ccncc1
1438,molecule1438,O=C(O)c1ccc(I)cc1
1439,Fasoracetam£¨·¨Ë÷Î÷Ì¹£©,O=C1CCC(C(=O)N2CCCCC2)N1
1440,molecule1440,NC(=O)CCC(=O)O
1441,molecule1441,CCNC(=O)c1cccc(C(=O)Nc2nccs2)c1
1442,molecule1442,Oc1ccc(N=Cc2ccccc2O)cc1
1443,molecule1443,N#Cc1ccc(C=Cc2ccc(C=Cc3ccccc3C#N)cc2)cc1
1444,molecule1444,N#Cc1ccccc1C=Cc1ccc(C=Cc2ccccc2C#N)cc1
1445,molecule1445,CN(C)C(N)=O
1446,molecule1446,CNC(N)=O
1447,molecule1447,O=Cc1ccccc1OCC(=O)O
1448,molecule1448,Nc1nccs1
1449,molecule1449,O=C(O)CCCCCCCCCCC(=O)O
1450,molecule1450,CCCC[C]CCCN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)NC3=O
1451,molecule1451,c1ccc(-c2cc3cc4cc(-c5ccccc5)[nH]c4nc3[nH]2)cc1
1452,molecule1452,CNC(C)=O
1453,molecule1453,CC(C)c1cccc(C(C)C)c1O
1454,molecule1454,CC12CCC(C)(c3cc(O)c(O)cc31)c1cc(O)c(O)cc12
1455,molecule1455,Brc1ccc2c(c1)CN1CN2Cc2cc(Br)ccc21
1456,molecule1456,S=c1[nH]c(=S)[nH]c(=S)[nH]1
1457,molecule1457,c1cncc(-c2ncc[nH]2)c1
1458,molecule1458,c1ccc(-c2ncc[nH]2)nc1
1459,molecule1459,c1cnc(-c2ncc[nH]2)cn1
1460,molecule1460,Nc1cc(Cl)ccc1Cl
1461,molecule1461,O=[N+]([O-])c1cccc2ccccc12
1462,molecule1462,CCCOc1ccc2ccc(OCCC)cc2c1
1463,molecule1463,O=C1C(=O)c2ccccc2-c2ccccc21
1464,molecule1464,CC(C)C(=O)Nc1cccc(NC(=O)C(C)C)n1
1465,molecule1465,C#CC1(C)CC2(C)CC(C)(C1)C(=O)NC2=O
1466,molecule1466,O=C1C(=Cc2ccncc2)CCCC1=Cc1ccncc1
1467,molecule1467,O=P(C1CCCCC1)(C1CCCCC1)C1CCCCC1
1468,molecule1468,CC(C)(OO)OO
1469,molecule1469,O=C(O)c1ccc(F)cc1F
1470,molecule1470,O=C(O)c1cc(F)cc(F)c1F
